label,0x0,0x1,0x2,0x3,0x4,0x5,0x6,0x7,0x8,0x9,0x10,0x11,0x12,0x13,1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,2x0,2x1,2x2,2x3,2x4,2x5,2x6,2x7,2x8,2x9,2x10,2x11,2x12,2x13,3x0,3x1,3x2,3x3,3x4,3x5,3x6,3x7,3x8,3x9,3x10,3x11,3x12,3x13,4x0,4x1,4x2,4x3,4x4,4x5,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,5x0,5x1,5x2,5x3,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,6x0,6x1,6x2,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,7x0,7x1,7x2,7x3,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,8x0,8x1,8x2,8x3,8x4,8x5,8x6,8x7,8x8,8x9,8x10,8x11,8x12,8x13,9x0,9x1,9x2,9x3,9x4,9x5,9x6,9x7,9x8,9x9,9x10,9x11,9x12,9x13,10x0,10x1,10x2,10x3,10x4,10x5,10x6,10x7,10x8,10x9,10x10,10x11,10x12,10x13,11x0,11x1,11x2,11x3,11x4,11x5,11x6,11x7,11x8,11x9,11x10,11x11,11x12,11x13,12x0,12x1,12x2,12x3,12x4,12x5,12x6,12x7,12x8,12x9,12x10,12x11,12x12,12x13,13x0,13x1,13x2,13x3,13x4,13x5,13x6,13x7,13x8,13x9,13x10,13x11,13x12,13x13
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,127,127,79,0,0,0,0,0,0,0,0,0,0,127,143,143,255,95,0,0,0,0,0,0,0,0,0,0,0,0,223,127,0,0,0,0,0,0,0,0,0,32,95,191,223,16,0,0,0,0,0,0,0,0,0,223,223,207,239,47,0,0,0,0,0,0,0,0,0,0,0,0,175,175,0,0,0,0,0,0,0,0,0,0,0,0,95,191,0,0,0,0,0,0,0,0,0,0,0,0,207,111,0,0,0,0,0,0,0,0,0,16,64,191,191,0,0,0,0,0,0,0,0,95,143,255,223,127,0,0,0,0,0,0,0,0,0,32,127,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,12,0,0,0,0,80,7,0,0,0,0,0,0,0,0,0,0,0,69,216,10,0,0,0,0,0,0,0,0,0,0,1,205,72,0,0,0,0,0,0,0,0,0,0,0,131,164,0,0,0,0,0,0,0,0,0,0,0,60,233,17,0,0,0,0,0,0,0,0,0,0,4,219,99,0,0,0,0,0,0,0,0,0,0,0,122,196,8,114,196,54,0,0,0,0,0,0,0,0,140,174,162,242,224,230,22,0,0,0,0,0,0,0,122,249,253,49,94,252,53,0,0,0,0,0,0,0,11,204,252,252,252,164,0,0,0,0,0,0,0,0,0,31,126,126,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,222,134,0,0,0,0,0,0,0,0,0,0,0,142,194,97,0,0,0,0,0,0,0,0,0,0,11,235,108,0,0,0,0,0,0,0,0,0,0,0,96,240,19,0,0,0,0,0,0,0,0,0,0,0,146,193,0,0,0,0,0,0,0,0,0,0,0,9,224,157,0,6,50,119,117,3,0,0,0,0,0,30,249,209,200,233,253,253,253,165,0,0,0,0,0,17,244,232,91,59,10,5,190,130,0,0,0,0,0,0,158,235,102,70,84,179,215,31,0,0,0,0,0,0,16,151,231,247,199,132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,127,33,0,0,0,0,0,0,0,0,0,0,0,72,252,159,0,0,0,0,0,0,0,0,0,0,0,36,252,252,15,0,0,0,0,0,0,0,0,0,0,0,247,252,72,0,0,0,0,0,0,0,0,0,0,0,181,252,72,0,0,0,0,0,0,0,0,0,0,0,160,252,72,0,0,0,0,0,0,0,0,0,0,0,165,252,72,0,0,0,0,0,0,0,0,0,0,0,108,252,26,0,0,0,0,0,0,0,0,0,0,0,108,252,0,0,0,0,0,0,0,0,0,0,0,0,108,185,0,0,0,0,0,0,0,0,0,0,0,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,68,95,96,82,43,0,0,0,0,0,0,0,0,160,231,214,172,227,245,76,0,0,0,0,0,0,0,10,5,0,2,87,228,49,0,0,0,0,0,0,0,1,2,71,211,202,71,0,0,0,0,0,0,0,1,193,246,254,173,3,0,0,0,0,0,0,0,0,0,89,97,97,167,128,10,0,0,0,0,0,0,0,0,0,0,0,9,181,14,0,0,0,0,20,18,0,0,0,0,0,25,154,12,0,0,0,0,103,203,62,0,0,28,87,184,28,0,0,0,0,0,29,195,249,228,228,230,163,27,0,0,0,0,0,0,0,5,22,50,67,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,79,119,111,0,0,0,0,0,0,0,9,104,178,227,202,193,175,0,0,0,0,0,0,29,177,147,84,19,0,0,0,0,0,0,0,0,3,149,138,0,0,0,0,0,0,0,0,0,0,0,85,254,126,52,3,0,0,0,0,0,0,0,0,0,126,165,146,208,151,0,0,0,0,0,0,0,0,21,0,0,0,103,209,0,0,0,0,0,0,0,0,213,61,0,5,174,187,0,0,0,0,0,0,0,0,155,227,167,215,192,30,0,0,0,0,0,0,0,0,5,77,138,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,117,127,127,70,0,0,0,0,0,0,0,0,118,254,226,208,223,253,40,0,0,0,0,0,0,0,24,50,1,1,166,237,16,0,0,0,0,0,0,0,0,0,6,147,254,84,0,0,0,0,0,0,0,0,0,57,209,254,239,47,0,0,0,0,0,0,0,0,0,37,111,107,176,246,119,0,0,0,0,0,0,0,0,0,0,0,0,82,250,46,0,0,0,0,0,0,0,0,0,0,0,54,254,69,0,0,0,0,0,0,0,47,30,1,18,203,201,6,0,0,0,0,0,0,16,242,254,228,245,220,32,0,0,0,0,0,0,0,0,23,77,119,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,30,228,33,0,0,0,0,0,0,0,0,0,0,4,196,141,0,0,0,0,0,0,0,0,0,0,0,114,211,10,0,0,0,0,0,0,0,0,0,0,42,245,70,0,0,0,0,0,0,0,0,0,0,0,188,149,0,0,0,0,0,0,0,0,0,0,0,49,245,32,0,0,0,0,0,0,0,0,0,0,0,122,189,0,0,0,0,0,0,0,0,0,0,0,0,162,123,0,0,0,0,0,0,0,0,0,0,0,0,179,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,92,127,103,20,0,0,0,0,0,0,0,0,0,128,166,163,168,219,11,0,0,0,0,0,0,0,0,0,0,0,45,248,24,0,0,0,0,0,0,0,0,0,0,22,219,136,0,0,0,0,0,0,0,0,0,0,60,212,200,1,0,0,0,0,0,0,0,0,0,0,113,142,227,74,0,0,0,0,0,0,0,0,0,0,0,0,86,210,5,0,0,0,0,0,0,0,0,0,0,0,22,249,27,0,0,0,0,0,0,0,25,86,0,0,12,247,26,0,0,0,0,0,0,0,11,192,66,2,128,196,0,0,0,0,0,0,0,0,0,61,123,111,126,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,80,48,6,19,25,0,0,0,0,0,0,0,85,145,128,102,136,136,240,44,0,0,0,0,0,0,0,0,0,0,0,0,213,69,0,0,0,0,0,0,0,0,0,0,0,0,227,46,0,0,0,0,0,0,0,0,0,0,0,16,202,0,0,0,0,0,0,0,0,0,99,150,150,176,223,100,0,0,0,0,0,0,0,0,35,43,59,182,169,33,0,0,0,0,0,0,0,0,0,0,0,165,33,0,0,0,0,0,0,0,0,0,0,0,0,223,15,0,0,0,0,0,0,0,0,0,0,0,27,182,0,0,0,0,0,0,0,0,0,0,0,0,14,69,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,215,194,0,0,0,0,0,0,0,0,0,0,0,97,252,231,0,0,0,0,0,0,0,0,0,0,0,97,252,231,0,0,0,0,0,0,0,0,0,0,0,112,252,179,0,0,0,0,0,0,0,0,0,0,0,193,252,134,0,0,0,0,0,0,0,0,0,0,9,207,253,135,0,0,0,0,0,0,0,0,0,0,46,251,252,90,0,0,0,0,0,0,0,0,0,0,135,251,252,38,0,0,0,0,0,0,0,0,0,0,150,251,197,3,0,0,0,0,0,0,0,0,0,0,232,251,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,180,180,61,0,0,0,0,0,0,0,0,0,142,217,65,138,141,110,196,217,47,0,0,0,0,0,127,220,198,254,241,188,96,57,8,0,0,0,0,17,178,254,150,55,5,0,0,0,0,0,0,0,9,204,167,198,116,0,0,0,0,0,0,0,0,0,94,194,3,142,156,0,0,0,0,0,0,0,0,0,79,231,148,227,107,0,0,0,0,0,0,0,0,0,6,100,139,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,76,205,144,198,109,0,0,0,0,0,0,0,0,14,235,203,57,22,228,0,0,0,0,0,0,0,0,158,206,46,0,30,191,0,0,0,0,0,0,0,0,120,17,0,0,110,140,0,0,0,0,0,0,0,0,0,0,0,1,215,41,0,0,0,0,0,0,0,0,0,0,0,83,174,0,0,0,0,0,0,0,0,0,0,0,1,201,41,0,0,0,0,0,0,0,0,0,0,0,82,152,0,0,0,0,0,0,0,0,0,0,0,0,159,20,0,0,0,0,0,0,0,0,0,0,0,27,73,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,74,127,127,127,104,26,0,0,0,0,0,0,0,231,187,132,132,132,132,168,165,40,0,0,0,0,0,73,2,0,0,0,0,0,34,232,40,0,0,0,0,0,0,0,0,0,0,29,180,252,88,0,0,0,0,0,0,0,0,56,129,243,205,84,0,0,0,0,0,0,0,0,0,185,242,223,206,123,0,0,0,0,0,0,0,0,0,4,23,0,19,252,75,0,0,0,0,0,0,0,0,0,0,9,142,247,86,0,0,0,0,0,0,0,6,51,97,221,242,80,0,0,0,0,17,116,179,198,234,250,171,99,10,0,0,0,0,0,46,126,126,115,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66,95,36,2,0,0,0,0,0,0,0,0,33,208,249,191,252,142,0,0,0,0,0,0,0,2,208,184,42,0,146,114,0,0,0,0,0,0,0,5,243,155,32,0,165,114,0,0,0,0,0,0,0,0,80,207,245,221,246,58,0,0,0,0,0,0,0,0,0,2,30,120,253,242,115,9,0,0,0,0,0,0,0,0,0,59,243,45,185,205,33,0,0,0,0,0,0,0,0,114,136,0,0,136,187,0,0,0,0,0,0,0,0,133,146,0,5,184,135,0,0,0,0,0,0,0,0,17,235,187,198,195,24,0,0,0,0,0,0,0,0,0,20,80,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,0,0,0,0,0,0,0,0,0,78,0,0,92,53,0,0,0,0,0,0,0,0,28,112,0,0,149,47,0,0,0,0,0,0,0,0,107,82,0,0,164,9,0,0,0,0,0,0,0,0,137,70,0,0,184,0,0,0,0,0,0,0,0,0,96,142,23,38,215,0,0,0,0,0,0,0,0,0,6,120,164,168,193,0,0,0,0,0,0,0,0,0,0,0,0,25,197,0,0,0,0,0,0,0,0,0,0,0,0,17,218,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,105,0,0,0,0,0,0,0,0,0,0,0,0,167,105,0,0,0,0,0,0,0,0,0,0,0,0,183,79,0,0,0,0,0,0,0,0,0,0,0,5,217,8,0,0,0,0,0,0,0,0,0,0,0,65,215,0,0,0,0,0,0,0,0,0,0,0,0,106,181,0,0,0,0,0,0,0,0,0,0,0,0,167,102,0,0,0,0,0,0,0,0,0,0,0,0,216,71,0,0,0,0,0,0,0,0,0,0,0,31,246,35,0,0,0,0,0,0,0,0,0,0,0,96,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,113,85,71,14,0,0,0,0,0,0,0,0,0,78,92,120,163,226,127,0,0,0,0,0,0,0,0,0,0,0,0,198,64,0,0,0,0,0,0,0,0,0,0,0,64,198,0,0,0,0,0,0,0,0,0,0,0,0,184,56,0,0,0,0,0,0,0,0,0,0,0,49,191,0,0,0,0,0,0,0,0,0,0,0,0,113,134,0,0,0,0,0,0,0,0,0,0,0,0,219,28,0,0,0,0,0,0,0,0,0,0,0,56,191,0,0,0,0,0,0,0,0,0,0,0,0,106,162,0,0,0,0,0,0,0,0,0,0,0,0,42,56,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,20,0,0,0,0,0,0,0,30,61,0,0,51,232,0,0,0,0,0,0,0,0,152,172,0,0,152,162,0,0,0,0,0,0,0,10,253,71,0,0,212,101,0,0,0,0,0,0,0,142,233,20,0,10,253,51,0,0,0,0,0,0,0,202,253,243,222,243,253,192,161,0,0,0,0,0,0,30,51,71,101,192,232,111,40,0,0,0,0,0,0,0,0,0,0,212,152,0,0,0,0,0,0,0,0,0,0,0,0,253,202,0,0,0,0,0,0,0,0,0,0,0,41,253,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,72,72,74,115,24,0,0,0,0,0,0,15,192,247,203,172,124,235,121,0,0,0,0,0,0,108,177,7,0,0,0,209,121,0,0,0,0,0,0,30,71,0,0,0,7,238,121,0,0,0,0,0,0,0,0,0,0,0,32,253,88,0,0,0,0,0,0,0,0,0,0,0,70,253,38,0,0,0,0,0,0,0,0,0,0,0,121,225,4,0,0,0,0,0,0,0,0,0,0,0,139,191,0,0,0,0,0,0,0,0,0,0,0,0,202,91,0,0,0,0,0,0,0,0,0,0,0,33,253,44,0,0,0,0,0,0,0,0,0,0,0,16,97,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,109,124,46,1,0,0,0,0,0,0,0,0,38,241,252,252,252,160,7,0,0,0,0,0,0,0,153,246,222,176,206,252,81,0,0,0,0,0,0,84,247,73,0,0,15,204,168,0,0,0,0,0,0,144,163,1,0,0,0,115,203,0,0,0,0,0,9,238,96,0,0,0,0,98,204,0,0,0,0,0,11,244,96,0,0,0,26,214,185,0,0,0,0,0,0,137,157,3,0,0,141,252,86,0,0,0,0,0,0,74,252,199,162,208,246,194,8,0,0,0,0,0,0,7,200,252,252,252,208,15,0,0,0,0,0,0,0,0,12,65,80,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,61,0,0,0,0,0,0,0,0,0,0,0,109,244,150,0,0,0,0,0,0,0,0,0,0,25,221,184,46,0,0,0,0,0,0,0,0,0,0,169,231,15,0,0,0,0,0,0,0,0,0,0,91,252,79,0,0,0,0,0,0,0,0,0,0,37,229,172,0,0,0,0,0,0,0,0,0,0,0,140,249,18,0,0,0,0,0,0,0,0,0,0,25,241,127,0,0,0,0,0,0,0,0,0,0,0,154,253,78,0,0,0,0,0,0,0,0,0,0,0,211,221,28,0,0,0,0,0,0,0,0,0,0,0,98,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,169,213,119,70,25,0,0,0,0,0,0,0,0,176,136,26,133,215,240,47,0,0,0,0,0,0,56,247,62,0,0,6,177,204,9,0,0,0,0,0,161,186,0,0,0,0,93,249,69,0,0,0,0,26,236,35,0,0,0,0,0,220,91,0,0,0,0,126,183,0,0,0,0,0,15,242,89,0,0,0,0,80,215,6,0,0,0,0,33,246,22,0,0,0,0,18,237,176,30,0,0,59,223,188,0,0,0,0,0,0,88,246,245,180,203,249,244,52,0,0,0,0,0,0,3,121,222,239,253,163,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,46,0,0,0,0,0,0,0,0,0,0,0,0,181,114,0,0,0,0,0,0,0,0,0,0,0,0,197,111,0,0,0,0,0,0,0,0,0,0,0,0,197,50,0,0,20,130,128,11,0,0,0,0,0,0,197,20,7,145,239,157,177,125,0,0,0,0,0,0,197,66,194,223,46,0,124,145,0,0,0,0,0,0,197,253,188,20,0,2,203,105,0,0,0,0,0,0,197,204,8,0,0,111,207,1,0,0,0,0,0,0,76,233,15,0,65,222,50,0,0,0,0,0,0,0,0,173,207,148,232,66,0,0,0,0,0,0,0,0,0,15,102,127,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,190,252,252,32,0,0,0,0,0,0,0,0,0,103,252,162,151,81,37,0,0,0,0,0,0,0,0,189,163,0,29,173,249,49,0,0,0,0,0,0,0,234,65,49,218,252,178,2,0,0,0,0,0,0,0,234,186,246,230,129,7,0,0,0,0,0,0,7,100,248,253,189,34,0,0,0,0,0,0,0,26,213,252,240,203,0,0,0,0,0,0,0,0,12,186,239,128,94,246,0,0,0,0,0,0,0,0,92,252,179,58,182,166,0,0,0,0,0,0,0,0,82,224,252,252,170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,148,36,3,0,0,0,0,0,0,0,0,0,18,221,161,231,212,41,0,0,0,0,0,0,0,0,69,176,0,6,69,208,52,0,0,0,0,0,0,0,111,118,0,0,0,69,160,0,0,0,0,0,0,133,236,4,0,0,0,95,134,0,0,0,0,0,0,133,141,0,16,80,67,206,64,0,0,0,0,0,0,0,0,0,89,149,214,221,37,0,0,0,0,0,0,0,0,0,0,9,212,84,0,0,0,0,0,0,0,0,0,0,0,109,185,2,0,0,0,0,0,0,0,0,0,0,0,216,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,102,102,3,0,0,0,0,0,0,0,24,141,184,246,195,244,30,0,0,0,0,0,0,0,14,116,72,12,25,222,4,0,0,0,0,0,0,0,0,0,0,0,102,172,0,0,0,0,0,0,0,0,0,0,0,1,185,61,0,0,0,0,0,0,0,0,0,0,0,27,230,10,0,0,0,0,0,0,0,0,0,0,0,109,144,0,0,0,0,0,0,0,0,0,0,0,0,176,86,0,0,0,0,0,0,0,0,0,0,0,0,229,2,0,0,0,0,0,0,0,0,0,0,0,41,247,0,0,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,229,167,58,0,0,0,0,0,0,0,0,0,0,162,131,196,247,121,0,0,0,0,0,0,0,0,0,0,0,5,111,245,78,0,0,0,0,0,0,0,0,0,0,0,39,232,121,0,0,0,0,0,0,0,0,0,0,58,219,233,32,0,0,0,0,0,0,0,0,15,100,230,202,31,0,0,0,0,0,0,0,0,26,195,250,172,11,0,0,0,0,0,0,0,0,86,226,213,72,0,0,0,0,0,0,0,0,0,0,176,253,202,84,24,4,0,0,0,0,0,0,0,0,49,88,133,174,185,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,127,54,0,0,0,0,0,0,0,0,44,165,184,83,100,195,0,0,0,0,0,0,8,143,174,47,0,1,162,133,0,0,0,0,0,0,142,113,0,3,70,194,215,5,0,0,0,0,0,0,213,148,163,146,120,140,105,0,0,0,0,0,0,0,15,64,38,0,39,180,8,0,0,0,0,0,0,0,0,0,0,0,174,72,0,0,0,0,0,0,0,0,0,0,0,80,156,1,0,0,0,0,0,0,0,0,0,0,11,202,27,0,0,0,0,0,0,0,0,0,0,0,122,208,20,0,0,0,0,0,0,0,0,0,0,0,88,48,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,10,0,0,0,0,0,0,0,0,0,0,0,0,177,35,0,0,0,0,0,0,0,0,0,0,0,0,157,85,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,126,167,0,0,0,0,0,0,0,0,0,0,0,0,86,177,0,0,0,0,0,0,0,0,0,0,0,0,25,202,5,0,0,0,0,0,0,0,0,0,0,0,0,198,55,0,0,0,0,0,0,0,0,0,0,0,0,178,95,0,0,0,0,0,0,0,0,0,0,0,0,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,131,252,243,198,197,71,0,0,0,0,0,0,0,0,166,52,80,159,163,249,128,0,0,0,0,0,0,0,0,0,0,0,0,204,222,0,0,0,0,0,0,0,0,0,0,0,30,235,180,0,0,0,0,0,0,0,0,0,0,30,233,246,76,0,0,0,0,0,0,0,0,2,67,231,250,77,0,0,0,0,0,0,0,0,28,167,252,232,101,0,11,30,99,103,0,0,0,68,245,252,252,245,223,222,233,234,196,46,0,0,0,26,185,197,197,197,168,137,116,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,64,14,0,0,0,0,0,0,0,0,0,0,14,213,251,219,185,67,2,0,0,0,0,0,0,0,0,0,59,106,214,253,200,50,0,0,0,0,0,0,0,0,0,0,10,120,235,185,11,0,0,0,0,0,0,0,0,0,0,0,225,240,37,0,0,0,0,0,0,0,0,0,6,111,250,96,0,0,0,0,0,0,0,0,0,46,188,253,126,2,0,0,0,0,0,0,0,9,114,234,245,110,1,20,6,0,0,0,0,23,138,212,253,253,253,203,183,242,133,0,0,0,0,135,253,227,163,98,98,164,136,98,26,0,0,0,0,8,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,66,0,0,0,0,0,0,0,0,0,0,0,14,252,135,0,0,0,0,0,0,0,0,0,0,0,67,243,126,0,0,0,0,0,0,0,0,0,0,0,89,245,92,0,0,0,0,0,0,0,0,0,0,0,114,222,7,0,0,0,0,0,0,0,0,0,0,0,114,252,104,0,0,0,0,0,0,0,0,0,0,0,127,252,85,0,0,0,0,0,0,0,0,0,0,0,126,252,107,0,0,0,0,0,0,0,0,0,0,0,101,250,66,0,0,0,0,0,0,0,0,0,0,0,117,200,0,0,0,0,0,0,0,0,0,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
